1290480837054537728,"https://t.co/l7ev5uZphK","https://t.co/HKr7RPFg70"
1290465740211081217,"https://t.co/t50E8v3Fr4","https://t.co/LoBYeZIUxg"
1290458190769987585,"https://t.co/6JlgvkPtAg","https://t.co/weK8D12W2U"
1290450639378681856,"https://t.co/ph8atkBf2p","https://t.co/FQOz5PE0SC"
1290445183641944065,"https://t.co/vNZI6BRx6R","https://t.co/O1SfWDTVy9"
1290445171499433984,"https://t.co/1HGEd27rSw","https://t.co/iFzX9382hy"
1290445150825730048,"https://t.co/04wBBnp37A","https://t.co/31ZwwLDREQ"
1290445125727006720,"https://t.co/ErIeHe7eqa","https://t.co/kKKKu25Bkm"
1290445112095449088,"https://t.co/RZHlvw13I4","https://t.co/s02QhwJRTh"
1290445091044294656,"https://t.co/GwBFtW9nzq","https://t.co/efNBbTKKCS"
1290435540781760517,"https://t.co/JQVCjA2NLf","https://t.co/tLEHje2kgk"
1290420439441977344,"https://t.co/GepVmIq6GH","https://t.co/EQdizuUe1F"
1290412885131374593,"https://t.co/a4sJ9R0kQg"
1290405342665482241,"https://t.co/RiQFH6Lknv","https://t.co/8LZEFgPc0o"
1290397796739297280,"https://t.co/DBwWEpwgf5"
1290390241208147971,"https://t.co/NKCSHE6Rb0","https://t.co/9xn0CCPI8b"
1290375143299207168,"https://t.co/whoDhTVeiR","https://t.co/gLh3nACZsH"
1290367593455529984,"https://t.co/xofQS5MRo8","https://t.co/5ETk5CNmXG"
1290360041841754113,"https://t.co/GTdHDdJxw9","https://t.co/GGYNQ2hURj"
1290352491901706241,"https://t.co/b6e84a0AvM","https://t.co/RhsESV7HK0"
1290344947057647616,"https://t.co/fZmVo9kxFq"
1290337393573339137,"https://t.co/Vsb3lnHDRi","https://t.co/0M5hyheURG"
1290329840038576129,"https://t.co/QD2SDWiXaN","https://t.co/RrYENFxSNA"
1290315949166534656,"https://t.co/owFcyDiuwg","https://t.co/7M4buXqF0s"
1290314743886962688,"https://t.co/ln7Z2d2Wmh","https://t.co/kHXQ9TuJe5"
1290307194425094144,"https://t.co/5m5c7n77vU","https://t.co/5YjZAJ55Wu"
1290299641108389891,"https://t.co/ClQayq5bWu","https://t.co/5rPGFDC7hG"
1290292093420617731,"https://t.co/2MmN4BBO16","https://t.co/8kfs40GED0"
