1299920249484009473
1299901111579684864
1299900541787607043
1299900480181669888
1299898677058850816,"https://t.co/c8tUCZaGNR"
1299860182063894529
1299838783735570432
1299838761958649856
1299833174760067074
1299832394615328769
1299829911104811008
1299826905089110016,"https://t.co/mHr8qbGeCX"
1299826486728245248
1299825795267874816,"https://t.co/LoxClterqU"
1299825692826189824,"https://t.co/mXg8p7dqV2"
1299821158712463361,"https://t.co/UKfFTR61eD"
1299605633734451201
1299600433904836608,"https://t.co/D3TrHKup0O"
1299593138642849792
1299582508724518912
1299582393117016064
1299582381347790848
1299582340792975362
1299582311827202049
1299582258685390848
1299582202209013761,"https://t.co/80E54hLNcT"
1299582101189259264
1299581958385741824
1299581827183710208
1299581805671133184
1299581649223643139
1299581168933900295
1299581111035670530
1299581059714224128
