1284705844735676417
1284683203383615488,"https://t.co/D5C7X7BNkT"
1284650636173344775
1284647344982589445,"https://t…"
1284607860798820355
1284601750528438273
1284601546005794818
1284589253167652864
1284578211628822528
1284572558424256513
1284558405819146240
1284542238480007170
1284542223468634113
1284534675130789890
1284522807754399744
1284505548663205888,"https://t.co/RSul2xdl0A"
1284505343897346048
1284500886320893953
1284499502800367617,"https://t.co/JVI…"
1284499374920265729
1284496945067757569,"https://t.co/gBfbzsrPkX"
1284496317738295296
