1282870214854504448,"https://t.co/d7yA5HSQJS"
1282866343683883008
1282850864701612033,"https://t.co/7HfGd0cfkP"
1282832106251591684
1282813621022621697
1282807953930825731
1282805690441125894,"https://t.co/0O7p1VRZ44","https://t.co/0ZBqU7xZkj"
1282793104312012806
1282777617184284674
1282751710373568512,"https://t.co/mlzvYC6sit","https://t.co/m4ZryEnYYw"
1282748346826928132
1282735871125585925
1282734394902491136
1282730173796933632,"https://t.co/0O7p1VRZ44","https://t.co/2uo9ceNCCC"
1282728583467851781
1282719413158981636,"https://t.co/0O7p1VRZ44","https://t.co/77bY9IXjc1"
1282716134052159488
1282711719253549057
1282694838010470401
1282694825347813376,"https://t.co/oxlyyVI3TH","https://t.co/yhIaJTSDnG"
1282688290701836290,"https://t.co/pejGHIuVRz"
1282685846366420992,"https://t.co/PpLQmMceUT"
1282684246755291136
1282684245622829056,"https://t.co/0O7p1VRZ44"
1282684244201021446,"https://t.co/0O7p1VRZ44"
1282684242959400960,"https://t.co/0O7p1VRZ44"
1282684241332129792,"https://t.co/yIU6PbgYjM"
1282683321861001222
