1293048498032504832
1293045990862200832
1293042944165912576,"https://t.co/0…"
1293042882631233537,"https://t.co/nwwExnNkS3"
1293042853111664645,"https://t.co/ufuDk3jEEy"
1293042821612462080,"https://t.co/jXWsdWgf7h"
1293042725348995077
1293042685926768641,"https://t.co/YeJEILpKyB"
1293020044406992896,"https://t.co/BU7kE8UwaE"
1292992151681404929
1292992079908438018
1292992070169362436
1292987551930896385
1292986926929256449
1292982920743915520
1292982854662729729
1292973245105405958,"https://t.co/0NtB5jrgTS","https://t.co/cjsN51P2Pt"
1292971136444227584
1292937949110325248
1292932062358523905,"https://t.co/f6msuiWMy4","https://t.co/Y2ohx…"
1292930332317093889
1292928779799732226,"https://t.co/0NtB5jrgTS","https://t.co/do0n7srl0q"
1292916316651819017
1292913820567048193
1292913784026279936,"https://t.co/0NtB5jrgTS","https://t.co/4AudU3PSaZ"
1292907232934473732
1292904158350192640
1292898621906726916,"https://t.co/0NtB5jrgTS","https://t.co/4Iz90QhAlg"
1292891835925438464
1292881414959112193,"https://t.co/0NtB5jrgTS","https://t.co/kLE7Gf4Wga"
1292879525420957707
1292860380759437313
1292850873010458624
1292844832772235269
1292827262115614721
1292824647206146049,"https://t.co/0NtB5jrgTS"
1292824646174289920,"https://t.co/0NtB5jrgTS"
1292824645188624385,"https://t.co/0NtB5jrgTS"
1292824644010090496,"https://t.co/0NtB5jrgTS"
1292824642940547074,"https://t.co/0NtB5jrgTS"
1292824641761882112,"https://t.co/0NtB5jrgTS"
1292824639866109952,"https://t.co/xlarv2qwgl"
1292824437235036160
