1295583230607986689
1295583160248471552
1295535525185503232
1295484962372825088
1295477370166673410,"https://t.co/qft1ustkZu","https://t.co/PliNmUNmns"
1295466891155251200
1295456985496850444,"https://t.co/qft1ustkZu","https://t.co/KWaDF5Ox5R"
1295456004252078080
1295434726950535171
1295434590572687362
1295432172917141505
1295429572624777216,"https://t.co/qft1ustkZu","https://t.co/BRQt4V1xXX"
1295410822404022273,"https://t.co/1iwrDnQOX2"
1295408725470130178,"https://t.co/qft1ustkZu","https://t.co/5YB3XPYWjb"
1295403317720428545
1295400057160773632
1295400030556360706
1295359782120038402,"https://t.co/qft1ustkZu"
1295359780475854849,"https://t.co/qft1ustkZu"
1295359779020386304,"https://t.co/qft1ustkZu"
1295359777598578689,"https://t.co/qft1ustkZu"
1295359775526588421,"https://t.co/qft1ustkZu"
1295359772854804481,"https://t.co/s8uO5azIyN"
