1296279452406734848,"https://t.co/r7t74LGD3W"
1296277875717476352
1296275722667995136
1296269240803250176
1296267644631429121
1296266759142547456
1296266685025071104
1296266535489679361
1296265258240278528
1296264688565714945
1296258729403453441
1296242130977984512,"https://t.co/c2i7tmDelp","https://t.co/RX7dvr26EY"
1296208252288425989,"https://t.co/vsruS2SM0a"
1296194282986987520,"https://t.co/Jmg05bJNL9"
1296176420067008512
1296172801745924100
1296171456339103754
1296170493553315841
1296169519061307392
1296168867211993088
1296167142753210373
1296149675897061376
1296147113257009152,"https://t.co/2ITxFWAERf"
1296137997742518273
1296135819808378880,"https://t.co/nYaxI9hoWe","https://t.co/wpyH2Kn4Fd"
