1299561012912414721,"https://t.co/ZR78HvIX4X"
1299547585963855872
1299547561750126592,"https://t.co/yVGZl3bFqH"
1299521972615946246
1299506780448452614
1299403986907340801
1299364870715043842
1299364471660576769
1299343834543992832,"https://t.co/XNcbvtlDUE"
