1285429486318768128
1285429228805271552,"https://t.co/rVhdv3SHyk"
1285425072283492353
1285424576474865665
1285382353238413313
1285348861997981696
1285329026454872066
1285327615423852545
1285327598680236032,"https://t.co/svQxwWwpKo"
1285321080056545280,"https://t.co/SQeVCdzilH","https://t.co/b6tIbu9fH1"
1285320527003947008
1285313959684386817
1285306232044126208,"https://t.co/SQeVCdzilH","https://t.co/2aWY5APy8u"
1285304389402611714
1285294612282839040
1285293397604007939,"https://t.co/SQeVCdzilH","https://t.co/Oh9fAG7Tq4"
1285288365441421313,"https://t.co/SQeVCdhGX7","https://t.co/vE9wQRezzx"
1285283486899884032
1285283458802221059
1285273267251507200,"https://t.co/SQeVCdhGX7","https://t.co/Bup8dhHOmn"
1285258074450788355
1285257069164101634
1285247505018617857,"https://t.co/uq73DBnUMA"
1285247403923329027
1285246053202231299
1285218018008731648,"https://t.co/2ybAe1GaQz"
1285216744433491968
1285213837256425473,"https://t.co/SQeVCdzilH"
1285213836321185792,"https://t.co/SQeVCdzilH"
1285213835348107266,"https://t.co/SQeVCdzilH"
1285213834412728321,"https://t.co/SQeVCdzilH"
1285213833414541315,"https://t.co/SQeVCdzilH"
1285213832399458309,"https://t.co/SQeVCdzilH"
1285213829299875840,"https://t.co/Y4gRTf0O0J"
1285193345199898626,"https://t.co/tj3Sm4woED"
1285082943623495682,"https://t.co/dRTh4cZMiC"
1285080082378358784
1285079930418724870
1285079682015207424,"https://t.co/ZQ6108HBCh"
