1295927916589723649
1295924507753025536
1295923423684841474
1295922829020540928
1295922382574620674
1295921798220001281
1295913695525117952
1295897928054247426
1295896700725399552
1295896095667752962
1295864028091293696,"https://t.co/yIkrOabLow","https://t.co/jzjmsnEO78"
1295838171536785408
1295830812827488262
1295828852552404994,"https://t.co/piyYRurigp"
1295810696408686601,"https://t.co/y9XOXDAWAZ"
1295806285527552000
1295788272338104320
1295778528810749952,"https://t.co/KRINZaC7wq"
1295763610770137089
1295749204489302016,"https://t.co/jRXrBbWCoL"
1295749189972893698,"https://t.co/krqCYdOMcN"
1295736481454186497
1295735918859616265
