1289015650464145408
1289006081990168576
1288976665847136259
1288966255261687810,"https://t.co/qdhApirGiF"
1288962349425217536
1288962308606132225
1288959904242442242
1288952548112687104
1288946776142209024,"https://t.co/hcpl7OaQG3"
1288940140530929671
1288925180878893062,"https://t.co/wEdac3Dthp"
1288908024397156354
1288891885558345729
1288869588558479362
1288868783378104322,"https://t.co/ZYPXE5QlWC"
1288847337289375745
1288844649008959488,"https://t.co/JAW7ChOFzY"
