1296623613945114624
1296622668179881984
1296620959303118849,"https://t.co/0Ru2xD19kg"
1296574978821890048
1296565064640667651
1296562230524284935
1296541245922213888
1296530752839061509
1296523296327032832
1296522481604399106
1296497115288436736
1296484616757555201,"https://t.co/Qjv9y3EZHq"
1296481007374413824
1296476580441710593
1296472036601102337
