1282513135975505921
1282465364484464651,"https://t.co/X06mKOpmXD"
1282463573604593664
1282451447121158144
1282450386037673984
1282442057580257285
1282427335854247936
1282427261208203265
1282427134611521536
1282423960546705415,"https://t.co/GAduQgr40Z"
1282421990662512640
1282414469230911488
1282414435131289600
1282403806437834752
1282403646668496898
1282395858399526912
1282329809713012739,"https://t.co/Miid30ve46"
1282326984002088967,"https://t.co/9LGpQxQ…"
1282323148399169542
1282321442516983811
1282321425815285760,"https://t.co/tQzneIvjWt"
1282287945802711045
