1300292575451021314
1300292426871996416,"https://t.co/LwulNBbs0x"
1300290368714534913
1300271791043162114,"https://t.co/ntUarfhE9a"
1300267075177517056
1300261579754287104
1300259548742250497
1300255919754768385,"https://t.co/lgW1QnpcoT","https://t.co/zpCdFduSee"
1300248589424373760
1300234345962242049
1300230662792851458
1300206577874399235
1300204929013800961
1300204543288905731
1300197357384998912
1300194845558935552
1300192975411056641,"https://t.co/1NibUKOBQn"
1300189611054911488
1300189102705225728
1300167765630660608
1300164414528655360
1300134590762360834,"https://t.co/ZrMuPLgoJW"
1300128676676165632
1300119973709246464,"https://t.co/U2RVeF7Roz","https://t.co/rDnKS…"
1300119915051900928
