1286865008484204545,"https://t.co/VknXbbDFNG"
1286864604052647938,"https://t.co/31GXYGdhx4"
1286844925510922240
1286839573151133696
1286817757258948609,"https://t.co/o6aSze2ePG"
1286792440712585216
1286759747463438336,"https://t.co/cs3BwLscpg"
1286756538108055552,"https://t.co/MCV9CwIE6N"
1286734261492387844
1286725323174772736,"https://t.co/RA8MX9wZJf"
1286725220720508928
1286700427384205312
1286566325695836160
