1287916937784238080,"https://t.co/KAZ86p6eOV"
1287915230220165121
1287902336208244736
1287900256563351554,"https://t.co/6CB20m09gg","https://t.co/5UCY8NDu9o"
1287892927872675846
1287869360451670016,"https://t.co/uQRAi7Sfl8"
1287864840296345600
1287862541746462723,"https://t.co/6CB20mhK7O","https://t.co/DVf5xEe7En"
1287835367132016640,"https://t.co/6CB20m09gg","https://t.co/wrZ9PcQGpA"
1287834707904696320
1287834601700786176
1287825178429284353
1287818091049648128
1287813847794044928,"https://t.co/g7XJvMhqs4"
1287813206270980096
1287811636821204994,"https://t.co/6CB20m09gg","https://t.co/B5I7BADRib"
1287798702380204036
1287794347455389696,"https://t.co/zkGHQN55HN"
1287789064087678982
1287787814449319953
1287786927031308288
1287784426747953157,"https://t.co/6CB20m09gg","https://t.co/avXIfVkRBk"
1287778775284031488
1287757597832097793
1287751417478881282,"https://t.co/UhyOsgs7hw","https://t.co/vtxM96a…"
1287747901678968833
1287741358170570754,"https://t.co/6CB20m09gg"
1287741356924952576,"https://t.co/6CB20m09gg"
1287741355561824260,"https://t.co/6CB20m09gg"
1287741354378956802,"https://t.co/6CB20m09gg"
1287741353158496261,"https://t.co/6CB20m09gg"
1287741351833096193,"https://t.co/6CB20m09gg"
1287741349765230593,"https://t.co/igWAkn0Emr"
1287734648051765248,"https://t.co/eErY7oVFTq"
1287734639227019272
