1300639404181139456,"https://t.co/7PuFvPMEQ5"
1300627717189140480
1300625227286749184,"https://t.co/eeZYXDs8Cl","https://t.co/KoZWDbDVjx"
1300621020643164165
1300620993141133312
1300611489917796352
1300601344143785984,"https://t.co/QVXPDFyxpQ","https://t.co/q99YEqySJR"
1300600066156244992
1300599526621941760
1300599517151203337
1300599460276383746
1300599405125529600
1300599295662587905
1300587591905968128,"https://t.co/OcJGt5SZZg","https://t.co/7J834CxqvR"
1300585469122674689
1300585448780304390,"https://t.co/uP1IruxLRL"
1300577795626729472
1300570141231665157,"https://t.co/mlzvYC6sit","https://t.co/i1aEYaqHWP"
1300568225256812545,"https"
1300565545536888832,"https://t.co/G138DudG46"
1300563399244419072
1300563325655318528
1300562931931926530
1300562884544659458,"https://t.co/Q5D5WQgQiK","https://t.co/tqFybDaB70"
1300558011509993474
1300551795631153152,"https://t.co/oKnMs6zXjn"
1300522058078728192
1300518464076029961
1300512625487474690,"https://t.co/w1eTaaFHuD"
1300498748368449537
1300498608853258240
1300489906435706880,"https://t.co/zM5vqExUsx"
1300480197846880256,"https://t.co/yvWZEyt11P"
1300472142782328842
1300466386234273793,"https://t.co/f34qFdv7Uo","https://t.co/KgT74mFssQ"
1300454417544560640
1300454389811830784
1300453938055897090,"https://t.co/jqRpumChOB","https://t.co/iipQDdFHLS"
1300450344141545477
1300446252958531585
1300445977506017281,"https://t.co/eiWJpgOn0r"
1300428872614252544
1300417186268291072
1300412073336213505,"https://t.co/ksL1PHlypK"
1300409643869466624,"https://t.co/SuWG4…"
1300406091478573056,"https://t.co/UihokvpBS8","https://t.co/q7IdHSP6xb"
1300404868989898753
1300306678672437249,"https://t.co/x9LejL2EYH"
1300306084469649409
1300299513199046656
