1298471031632474113
1298469863388844032
1298468626312376320
1298468159222161408
1298467079050461184
1298466277955194880
1298465405548351488
1298450699513036800,"https://t.co/tyVWCMz6Xd"
1298432714983510017
1298410487869317122
1298402073294376964,"https://t.co/yIkrOabLow","https://t.co/lwuODxyQ45"
1298375519705141249,"https://t.co/eSbQjjA5Gi"
1298339643318968320
1298303871152992262,"https://t.co/DGaNRx1tUz"
1298282720586608640
1298233669866401792,"https://t.co/fFvnurp4a3"
