1293364077398548480,"https://t.co/hjVurZRi6v","https://t.co/oCWJEYmvWG"
1293359044955119617,"https://t.co/PjmsFqsGQk","https://t.co/ys6861McMl"
1293354010972487681,"https://t.co/fi6oqqJhGh","https://t.co/D4UweErzMi"
1293348977740570624,"https://t.co/NRoQuJ7Dla","https://t.co/zwVcBFDk7M"
1293345032783769600,"https://t.co/Y77OYk2q4T","https://t.co/yT2g0phN9L"
1293343944491892736,"https://t.co/ePboKG59bU","https://t.co/a3xJsFz8TZ"
1293337677274767365,"https://t.co/LJLa1STNa7","https://t.co/G0h4pkaIWW"
1293336397684682752,"https://t.co/rCY0nj3HxW","https://t.co/1F6Ox4CBmC"
1293331361663721478,"https://t.co/q6kSIDL1Jk","https://t.co/xETU5UEXMY"
1293326328679325701,"https://t.co/lH7SJwmmoT","https://t.co/zXB60jTylg"
1293326328675151874,"https://t.co/HBCnQcTEjN","https://t.co/ojYMaeEXy9"
1293316262362136576,"https://t.co/l0dhSs56Fp","https://t.co/xdZm6C8opd"
1293311229029691392,"https://t.co/FW8i3ambOy","https://t.co/2NPvBEfInn"
1293306196426919936,"https://t.co/SLzwHQX1pz","https://t.co/SbJT8q1Wsx"
1293301162712526848,"https://t.co/BLTx5Vjo9W","https://t.co/3C4WDiVkV8"
1293296129648390144,"https://t.co/MMY2athpZZ","https://t.co/zYvbGL0nww"
1293291097888714752,"https://t.co/o8ENivARlI","https://t.co/GdefUlLaDV"
1293286063289630728,"https://t.co/PkgQkQrdtW","https://t.co/PNftD6UbAw"
1293281030078488576,"https://t.co/ARgbIBDVf8","https://t.co/Mw6Koy2rVI"
1293279617571225601,"https://t.co/37YgG2qKoY","https://t.co/0OgmFqkaLv"
1293276000390766592,"https://t.co/xuUgBZZvTe","https://t.co/Zh24LBzAV1"
1293270963623284736,"https://t.co/mTFJSSLYuK","https://t.co/sDz4Gu0Lbv"
1293265930546487297,"https://t.co/phEhEb4BfY","https://t.co/pIHINGSSjv"
1293232046450421761,"https://t.co/BXz3gLEEz8"
