1284345904258899968,"https://t.co/ljTNUBbuC8"
1284338354775928837,"https://t.co/nrjCDrjpJ4"
1284325771511816192,"https://t.co/DO1teKCxye"
1284323255264833537,"https://t.co/A3C9ruWRYS"
1284320738460213250,"https://t.co/Nv2zLNmoxc"
1284319480110288897,"https://t.co/OSugFfhCgi"
1284318221852499970,"https://t.co/9UtSr2MlzQ"
1284316963590688768,"https://t.co/HHGvY78ln3"
1284314447645782017,"https://t.co/heEs0LFFYF"
1284313188729622528,"https://t.co/yRXFVWezSD"
1284311930459484161,"https://t.co/VIZL1gblJt"
1284310672176672768,"https://t.co/Nv2zLN4N8C"
1284308155732766726,"https://t.co/2RKI46aV9R"
1284306897928167427,"https://t.co/1mf2zUqhIy"
1284305638827450368,"https://t.co/VyyljI9jhi"
1284305256357167105,"https://t.co/4Z7Fm0S50l"
1284304827103825922,"https://t.co/fkZtXiRWKM"
1284304380540391430,"https://t.co/lvA3Uk1LKc"
1284302933346127873,"https://t.co/PhPBo9DrWz"
1284301864033488897,"https://t.co/Y1HumIxls5"
1284300605897551874,"https://t.co/I5iKl8rJwJ"
1284298252637155328,"https://t.co/pClXoz11Lq"
1284296830927482880,"https://t.co/NryRfAPnHs"
1284291801864691712,"https://t.co/B112Nclzj3"
1284286764668997633,"https://t.co/7KNqTyq5nA"
1284285394046136320,"https://t.co/qH5NzTwyr6"
1284284698336931840,"https://t.co/NZthFp4WyB"
1284281731487600641,"https://t.co/KHSkTYL4oP"
1284279214808629248,"https://t.co/ZJM0hJR2MJ"
1284275439842754563,"https://t.co/FWuOakZISz"
1284272923365310470,"https://t.co/gcOrl6xnop"
1284271664998612992,"https://t.co/EoYJdDLsKB"
1284266631988785153,"https://t.co/xRJtkQRnnW"
1284265373592956932,"https://t.co/BH2WLP4Hgj"
1284264115326914560,"https://t.co/pJytcqapzp"
1284259082291998720,"https://t.co/M94eDRtflm"
1284258921193058305,"https://t.co/8EDc0RMlAX"
1284254049286549504,"https://t.co/Z2vVFJcCMi"
1284249015870263297,"https://t.co/P7biVId39Y"
1284248118867918851,"https://t.co/h7y51cvVEi"
1284243982684426242,"https://t.co/ZH6b98CVBw"
1284240208070873091,"https://t.co/DO1teKCxye"
1284238950564073474,"https://t.co/GKBUMWYgF5"
1284237691303780353,"https://t.co/Nv2zLN4N8C"
1284236432945512453,"https://t.co/OSugFf00RI"
1284235174746689538,"https://t.co/DKEkfx2VCH"
1284233916442750976,"https://t.co/d4SShExhZH"
1284232658235662336,"https://t.co/ljTNUBt60I"
1284230141598748672,"https://t.co/vUsa5tcjD7"
1284228883282198528,"https://t.co/mv0qU5BPNK"
1284227624860913665,"https://t.co/NryRfB6Yz0"
1284226366896922624,"https://t.co/Y1HumIOWjD"
1284225108475809799,"https://t.co/HHGvY6QKvv"
1284222591901683713,"https://t.co/VsKCnqZJ4S"
1284220075478626304,"https://t.co/2RKI46sw1p"
1284217558862688258,"https://t.co/6qEOnQCum1"
1284216303490867202,"https://t.co/2BaGr93REn"
1284215041915604995,"https://t.co/KHSkTYL4oP"
1284213783855079434,"https://t.co/Xo56nwymir"
1284212525773590529,"https://t.co/yRXFVVWZ15"
1284211267037573122,"https://t.co/VyyljIqU8Q"
1284210009019158535,"https://t.co/7KNqTyHGMa"
1284208750518308864,"https://t.co/3amhDw33JT"
1284206234074218497,"https://t.co/VkCryUP0E1"
1284203717311397889,"https://t.co/B112Nc3XUt"
1284202459448127489,"https://t.co/7LjjpRXFYY"
1284201204134764544,"https://t.co/rWx14uzFNi"
1284199942521643010,"https://t.co/FWuOakI7tZ"
1284198684234661888,"https://t.co/vKaeLCtJDo"
1284197426174267392,"https://t.co/tG1YE6KQwh"
1284196167560114176,"https://t.co/NTDJP61EAo"
1284194909646249985,"https://t.co/xRJtkQRnnW"
1284193651258621953,"https://t.co/bPNFyTOj8c"
1284192392799649793,"https://t.co/pJytcqs0qX"
1284191134542172163,"https://t.co/IUQ7jCOUeX"
1284190117201096711,"https://t.co/nrjCDrB17E"
1284181068254310400,"https://t.co/VoaAS0I6L3"
1284178552527695873,"https://t.co/Z2vVFIV1UK"
1284176035119013897,"https://t.co/pn0hVtNTgQ"
1284175496893403139
1284174673912180736,"https://t.co/s2hUtz6CVA"
1284171007230529536,"https://t.co/ciG3Mo5ZYd"
1284171004214939649,"https://t.co/KmTgnVZ5xb"
1284168072899829760,"https://t.co/heEs0LXhnf"
1284163454425640960,"https://t.co/aNPpZcQCo2"
1284158418844913666,"https://t.co/lvA3UjKalC"
1284155905202810880,"https://t.co/wshkzQQlHE"
1284154644139175937,"https://t.co/I5iKl8a889"
1284153385738895362,"https://t.co/Y1HumIOWjD"
1284150869282271234,"https://t.co/ULTYvvi8YU"
1284148352565891073,"https://t.co/XrE0i8N7jN"
1284147833822752768,"https://t.co/SHmv0QR9GK"
1284147790315225088,"https://t.co/VsKCnqI8dk"
1284145836067180547,"https://t.co/1mf2zU8GjY"
1284142061973721088,"https://t.co/jZyblAGQba"
